"ClienteID";"NomeCliente";"Email";"DataRegistrazione"
399;"Cliente 399";"cliente399@email.com";"2022-06-15 00:00:00"
400;"Cliente 400";"cliente400@email.com";"2022-04-28 00:00:00"
401;"Cliente 401";"cliente401@email.com";"2022-07-19 00:00:00"
402;"Cliente 402";"cliente402@email.com";"2022-11-29 00:00:00"
403;"Cliente 403";"cliente403@email.com";"2022-12-05 00:00:00"
404;"Cliente 404";"cliente404@email.com";"2022-07-21 00:00:00"
405;"Cliente 405";"cliente405@email.com";"2022-06-12 00:00:00"
406;"Cliente 406";"cliente406@email.com";"2022-11-09 00:00:00"
407;"Cliente 407";"cliente407@email.com";"2022-12-22 00:00:00"
408;"Cliente 408";"cliente408@email.com";"2022-09-11 00:00:00"
409;"Cliente 409";"cliente409@email.com";"2022-10-12 00:00:00"
410;"Cliente 410";"cliente410@email.com";"2022-08-05 00:00:00"
411;"Cliente 411";"cliente411@email.com";"2022-02-27 00:00:00"
412;"Cliente 412";"cliente412@email.com";"2022-10-28 00:00:00"
413;"Cliente 413";"cliente413@email.com";"2022-03-25 00:00:00"
414;"Cliente 414";"cliente414@email.com";"2022-04-22 00:00:00"
415;"Cliente 415";"cliente415@email.com";"2022-01-20 00:00:00"
416;"Cliente 416";"cliente416@email.com";"2022-12-29 00:00:00"
417;"Cliente 417";"cliente417@email.com";"2022-07-08 00:00:00"
418;"Cliente 418";"cliente418@email.com";"2022-11-25 00:00:00"
419;"Cliente 419";"cliente419@email.com";"2022-05-07 00:00:00"
420;"Cliente 420";"cliente420@email.com";"2022-02-22 00:00:00"
421;"Cliente 421";"cliente421@email.com";"2022-12-10 00:00:00"
422;"Cliente 422";"cliente422@email.com";"2022-10-03 00:00:00"
423;"Cliente 423";"cliente423@email.com";"2022-01-29 00:00:00"
424;"Cliente 424";"cliente424@email.com";"2022-12-24 00:00:00"
425;"Cliente 425";"cliente425@email.com";"2022-09-19 00:00:00"
426;"Cliente 426";"cliente426@email.com";"2022-10-04 00:00:00"
427;"Cliente 427";"cliente427@email.com";"2022-01-15 00:00:00"
428;"Cliente 428";"cliente428@email.com";"2022-08-18 00:00:00"
429;"Cliente 429";"cliente429@email.com";"2022-07-14 00:00:00"
430;"Cliente 430";"cliente430@email.com";"2022-04-09 00:00:00"
431;"Cliente 431";"cliente431@email.com";"2022-09-20 00:00:00"
432;"Cliente 432";"cliente432@email.com";"2022-08-05 00:00:00"
433;"Cliente 433";"cliente433@email.com";"2022-04-09 00:00:00"
434;"Cliente 434";"cliente434@email.com";"2022-05-29 00:00:00"
435;"Cliente 435";"cliente435@email.com";"2022-06-24 00:00:00"
436;"Cliente 436";"cliente436@email.com";"2022-05-28 00:00:00"
437;"Cliente 437";"cliente437@email.com";"2022-01-27 00:00:00"
438;"Cliente 438";"cliente438@email.com";"2022-01-04 00:00:00"
439;"Cliente 439";"cliente439@email.com";"2022-08-31 00:00:00"
440;"Cliente 440";"cliente440@email.com";"2022-10-17 00:00:00"
441;"Cliente 441";"cliente441@email.com";"2022-11-30 00:00:00"
442;"Cliente 442";"cliente442@email.com";"2022-09-01 00:00:00"
443;"Cliente 443";"cliente443@email.com";"2022-04-08 00:00:00"
444;"Cliente 444";"cliente444@email.com";"2022-03-31 00:00:00"
445;"Cliente 445";"cliente445@email.com";"2022-03-11 00:00:00"
446;"Cliente 446";"cliente446@email.com";"2022-12-27 00:00:00"
447;"Cliente 447";"cliente447@email.com";"2022-02-10 00:00:00"
448;"Cliente 448";"cliente448@email.com";"2022-02-15 00:00:00"
449;"Cliente 449";"cliente449@email.com";"2022-07-02 00:00:00"
450;"Cliente 450";"cliente450@email.com";"2022-08-10 00:00:00"
451;"Cliente 451";"cliente451@email.com";"2022-07-25 00:00:00"
452;"Cliente 452";"cliente452@email.com";"2022-11-04 00:00:00"
453;"Cliente 453";"cliente453@email.com";"2022-09-07 00:00:00"
454;"Cliente 454";"cliente454@email.com";"2022-12-22 00:00:00"
455;"Cliente 455";"cliente455@email.com";"2022-01-14 00:00:00"
456;"Cliente 456";"cliente456@email.com";"2022-03-23 00:00:00"
457;"Cliente 457";"cliente457@email.com";"2022-10-17 00:00:00"
458;"Cliente 458";"cliente458@email.com";"2022-06-10 00:00:00"
459;"Cliente 459";"cliente459@email.com";"2022-02-11 00:00:00"
460;"Cliente 460";"cliente460@email.com";"2022-02-03 00:00:00"
461;"Cliente 461";"cliente461@email.com";"2022-04-28 00:00:00"
462;"Cliente 462";"cliente462@email.com";"2022-04-27 00:00:00"
463;"Cliente 463";"cliente463@email.com";"2022-02-07 00:00:00"
464;"Cliente 464";"cliente464@email.com";"2022-03-29 00:00:00"
465;"Cliente 465";"cliente465@email.com";"2022-05-16 00:00:00"
466;"Cliente 466";"cliente466@email.com";"2022-06-14 00:00:00"
467;"Cliente 467";"cliente467@email.com";"2022-08-07 00:00:00"
468;"Cliente 468";"cliente468@email.com";"2022-08-21 00:00:00"
469;"Cliente 469";"cliente469@email.com";"2022-06-10 00:00:00"
470;"Cliente 470";"cliente470@email.com";"2022-10-20 00:00:00"
471;"Cliente 471";"cliente471@email.com";"2022-07-07 00:00:00"
472;"Cliente 472";"cliente472@email.com";"2022-07-30 00:00:00"
473;"Cliente 473";"cliente473@email.com";"2022-06-01 00:00:00"
474;"Cliente 474";"cliente474@email.com";"2022-05-14 00:00:00"
475;"Cliente 475";"cliente475@email.com";"2022-08-04 00:00:00"
476;"Cliente 476";"cliente476@email.com";"2022-09-03 00:00:00"
477;"Cliente 477";"cliente477@email.com";"2022-09-07 00:00:00"
478;"Cliente 478";"cliente478@email.com";"2022-09-26 00:00:00"
479;"Cliente 479";"cliente479@email.com";"2022-08-09 00:00:00"
480;"Cliente 480";"cliente480@email.com";"2022-05-27 00:00:00"
481;"Cliente 481";"cliente481@email.com";"2022-11-13 00:00:00"
482;"Cliente 482";"cliente482@email.com";"2022-10-16 00:00:00"
483;"Cliente 483";"cliente483@email.com";"2022-12-18 00:00:00"
484;"Cliente 484";"cliente484@email.com";"2022-10-10 00:00:00"
485;"Cliente 485";"cliente485@email.com";"2022-11-28 00:00:00"
486;"Cliente 486";"cliente486@email.com";"2022-10-15 00:00:00"
487;"Cliente 487";"cliente487@email.com";"2022-02-26 00:00:00"
488;"Cliente 488";"cliente488@email.com";"2022-04-22 00:00:00"
489;"Cliente 489";"cliente489@email.com";"2022-04-17 00:00:00"
490;"Cliente 490";"cliente490@email.com";"2022-02-18 00:00:00"
491;"Cliente 491";"cliente491@email.com";"2022-07-12 00:00:00"
492;"Cliente 492";"cliente492@email.com";"2022-09-03 00:00:00"
493;"Cliente 493";"cliente493@email.com";"2022-10-28 00:00:00"
494;"Cliente 494";"cliente494@email.com";"2022-03-22 00:00:00"
495;"Cliente 495";"cliente495@email.com";"2022-12-15 00:00:00"
496;"Cliente 496";"cliente496@email.com";"2022-09-23 00:00:00"
497;"Cliente 497";"cliente497@email.com";"2022-04-02 00:00:00"
498;"Cliente 498";"cliente498@email.com";"2022-11-19 00:00:00"
499;"Cliente 499";"cliente499@email.com";"2022-10-01 00:00:00"
500;"Cliente 500";"cliente500@email.com";"2022-04-24 00:00:00"
501;"Cliente 501";"cliente501@email.com";"2022-12-09 00:00:00"
502;"Cliente 502";"cliente502@email.com";"2022-04-07 00:00:00"
503;"Cliente 503";"cliente503@email.com";"2022-05-10 00:00:00"
504;"Cliente 504";"cliente504@email.com";"2022-07-25 00:00:00"
505;"Cliente 505";"cliente505@email.com";"2022-01-11 00:00:00"
506;"Cliente 506";"cliente506@email.com";"2022-09-30 00:00:00"
507;"Cliente 507";"cliente507@email.com";"2022-06-29 00:00:00"
508;"Cliente 508";"cliente508@email.com";"2022-08-27 00:00:00"
509;"Cliente 509";"cliente509@email.com";"2022-01-30 00:00:00"
510;"Cliente 510";"cliente510@email.com";"2022-01-03 00:00:00"
511;"Cliente 511";"cliente511@email.com";"2022-06-04 00:00:00"
512;"Cliente 512";"cliente512@email.com";"2022-09-01 00:00:00"
513;"Cliente 513";"cliente513@email.com";"2022-12-02 00:00:00"
514;"Cliente 514";"cliente514@email.com";"2022-02-04 00:00:00"
515;"Cliente 515";"cliente515@email.com";"2022-04-24 00:00:00"
516;"Cliente 516";"cliente516@email.com";"2022-12-07 00:00:00"
517;"Cliente 517";"cliente517@email.com";"2022-10-26 00:00:00"
518;"Cliente 518";"cliente518@email.com";"2022-04-23 00:00:00"
519;"Cliente 519";"cliente519@email.com";"2022-12-29 00:00:00"
520;"Cliente 520";"cliente520@email.com";"2022-09-28 00:00:00"
521;"Cliente 521";"cliente521@email.com";"2022-10-16 00:00:00"
522;"Cliente 522";"cliente522@email.com";"2022-05-03 00:00:00"
523;"Cliente 523";"cliente523@email.com";"2022-10-13 00:00:00"
524;"Cliente 524";"cliente524@email.com";"2022-02-10 00:00:00"
525;"Cliente 525";"cliente525@email.com";"2022-08-04 00:00:00"
526;"Cliente 526";"cliente526@email.com";"2022-10-26 00:00:00"
527;"Cliente 527";"cliente527@email.com";"2022-09-21 00:00:00"
528;"Cliente 528";"cliente528@email.com";"2022-12-04 00:00:00"
529;"Cliente 529";"cliente529@email.com";"2022-07-09 00:00:00"
530;"Cliente 530";"cliente530@email.com";"2022-08-08 00:00:00"
531;"Cliente 531";"cliente531@email.com";"2022-01-19 00:00:00"
532;"Cliente 532";"cliente532@email.com";"2022-08-23 00:00:00"
533;"Cliente 533";"cliente533@email.com";"2022-12-02 00:00:00"
534;"Cliente 534";"cliente534@email.com";"2022-12-03 00:00:00"
535;"Cliente 535";"cliente535@email.com";"2022-09-30 00:00:00"
536;"Cliente 536";"cliente536@email.com";"2022-06-02 00:00:00"
537;"Cliente 537";"cliente537@email.com";"2022-06-04 00:00:00"
538;"Cliente 538";"cliente538@email.com";"2022-02-17 00:00:00"
539;"Cliente 539";"cliente539@email.com";"2022-03-26 00:00:00"
540;"Cliente 540";"cliente540@email.com";"2022-02-02 00:00:00"
541;"Cliente 541";"cliente541@email.com";"2022-03-10 00:00:00"
542;"Cliente 542";"cliente542@email.com";"2022-09-22 00:00:00"
543;"Cliente 543";"cliente543@email.com";"2022-09-14 00:00:00"
544;"Cliente 544";"cliente544@email.com";"2022-07-19 00:00:00"
545;"Cliente 545";"cliente545@email.com";"2022-09-19 00:00:00"
546;"Cliente 546";"cliente546@email.com";"2022-12-20 00:00:00"
547;"Cliente 547";"cliente547@email.com";"2022-06-21 00:00:00"
548;"Cliente 548";"cliente548@email.com";"2022-04-14 00:00:00"
549;"Cliente 549";"cliente549@email.com";"2022-08-20 00:00:00"
550;"Cliente 550";"cliente550@email.com";"2022-05-12 00:00:00"
551;"Cliente 551";"cliente551@email.com";"2022-10-26 00:00:00"
552;"Cliente 552";"cliente552@email.com";"2022-02-16 00:00:00"
553;"Cliente 553";"cliente553@email.com";"2022-06-05 00:00:00"
554;"Cliente 554";"cliente554@email.com";"2022-03-09 00:00:00"
555;"Cliente 555";"cliente555@email.com";"2022-07-03 00:00:00"
556;"Cliente 556";"cliente556@email.com";"2022-09-08 00:00:00"
557;"Cliente 557";"cliente557@email.com";"2022-11-03 00:00:00"
558;"Cliente 558";"cliente558@email.com";"2022-08-24 00:00:00"
559;"Cliente 559";"cliente559@email.com";"2022-01-06 00:00:00"
560;"Cliente 560";"cliente560@email.com";"2022-09-18 00:00:00"
561;"Cliente 561";"cliente561@email.com";"2022-11-25 00:00:00"
562;"Cliente 562";"cliente562@email.com";"2022-12-28 00:00:00"
563;"Cliente 563";"cliente563@email.com";"2022-12-23 00:00:00"
564;"Cliente 564";"cliente564@email.com";"2022-10-17 00:00:00"
565;"Cliente 565";"cliente565@email.com";"2022-10-08 00:00:00"
566;"Cliente 566";"cliente566@email.com";"2022-11-10 00:00:00"
567;"Cliente 567";"cliente567@email.com";"2022-08-30 00:00:00"
568;"Cliente 568";"cliente568@email.com";"2022-07-24 00:00:00"
569;"Cliente 569";"cliente569@email.com";"2022-08-08 00:00:00"
570;"Cliente 570";"cliente570@email.com";"2022-01-28 00:00:00"
571;"Cliente 571";"cliente571@email.com";"2022-05-15 00:00:00"
572;"Cliente 572";"cliente572@email.com";"2022-12-04 00:00:00"
573;"Cliente 573";"cliente573@email.com";"2022-06-23 00:00:00"
574;"Cliente 574";"cliente574@email.com";"2022-09-17 00:00:00"
575;"Cliente 575";"cliente575@email.com";"2022-04-05 00:00:00"
576;"Cliente 576";"cliente576@email.com";"2022-05-10 00:00:00"
577;"Cliente 577";"cliente577@email.com";"2022-05-18 00:00:00"
578;"Cliente 578";"cliente578@email.com";"2022-01-19 00:00:00"
579;"Cliente 579";"cliente579@email.com";"2022-02-05 00:00:00"
580;"Cliente 580";"cliente580@email.com";"2022-01-20 00:00:00"
581;"Cliente 581";"cliente581@email.com";"2022-09-08 00:00:00"
582;"Cliente 582";"cliente582@email.com";"2022-09-19 00:00:00"
583;"Cliente 583";"cliente583@email.com";"2022-12-31 00:00:00"
584;"Cliente 584";"cliente584@email.com";"2022-09-25 00:00:00"
585;"Cliente 585";"cliente585@email.com";"2022-11-14 00:00:00"
586;"Cliente 586";"cliente586@email.com";"2022-09-07 00:00:00"
587;"Cliente 587";"cliente587@email.com";"2022-10-04 00:00:00"
588;"Cliente 588";"cliente588@email.com";"2022-06-25 00:00:00"
589;"Cliente 589";"cliente589@email.com";"2022-01-10 00:00:00"
590;"Cliente 590";"cliente590@email.com";"2022-11-02 00:00:00"
591;"Cliente 591";"cliente591@email.com";"2022-07-09 00:00:00"
592;"Cliente 592";"cliente592@email.com";"2022-09-22 00:00:00"
593;"Cliente 593";"cliente593@email.com";"2022-12-07 00:00:00"
594;"Cliente 594";"cliente594@email.com";"2022-05-26 00:00:00"
595;"Cliente 595";"cliente595@email.com";"2022-02-12 00:00:00"
596;"Cliente 596";"cliente596@email.com";"2022-04-09 00:00:00"
597;"Cliente 597";"cliente597@email.com";"2022-06-05 00:00:00"
598;"Cliente 598";"cliente598@email.com";"2022-10-19 00:00:00"
599;"Cliente 599";"cliente599@email.com";"2022-07-07 00:00:00"
600;"Cliente 600";"cliente600@email.com";"2022-06-07 00:00:00"
601;"Cliente 601";"cliente601@email.com";"2022-04-29 00:00:00"
602;"Cliente 602";"cliente602@email.com";"2022-12-08 00:00:00"
603;"Cliente 603";"cliente603@email.com";"2022-10-19 00:00:00"
604;"Cliente 604";"cliente604@email.com";"2022-02-26 00:00:00"
605;"Cliente 605";"cliente605@email.com";"2022-04-23 00:00:00"
606;"Cliente 606";"cliente606@email.com";"2022-09-07 00:00:00"
607;"Cliente 607";"cliente607@email.com";"2022-09-14 00:00:00"
608;"Cliente 608";"cliente608@email.com";"2022-11-08 00:00:00"
609;"Cliente 609";"cliente609@email.com";"2022-10-06 00:00:00"
610;"Cliente 610";"cliente610@email.com";"2022-04-13 00:00:00"
611;"Cliente 611";"cliente611@email.com";"2022-03-21 00:00:00"
612;"Cliente 612";"cliente612@email.com";"2022-02-23 00:00:00"
613;"Cliente 613";"cliente613@email.com";"2022-03-30 00:00:00"
614;"Cliente 614";"cliente614@email.com";"2022-02-15 00:00:00"
615;"Cliente 615";"cliente615@email.com";"2022-01-27 00:00:00"
616;"Cliente 616";"cliente616@email.com";"2022-09-16 00:00:00"
617;"Cliente 617";"cliente617@email.com";"2022-04-28 00:00:00"
618;"Cliente 618";"cliente618@email.com";"2022-11-09 00:00:00"
619;"Cliente 619";"cliente619@email.com";"2022-03-12 00:00:00"
620;"Cliente 620";"cliente620@email.com";"2022-05-11 00:00:00"
621;"Cliente 621";"cliente621@email.com";"2022-02-04 00:00:00"
622;"Cliente 622";"cliente622@email.com";"2022-10-24 00:00:00"
623;"Cliente 623";"cliente623@email.com";"2022-05-11 00:00:00"
624;"Cliente 624";"cliente624@email.com";"2022-06-19 00:00:00"
625;"Cliente 625";"cliente625@email.com";"2022-06-27 00:00:00"
626;"Cliente 626";"cliente626@email.com";"2022-03-29 00:00:00"
627;"Cliente 627";"cliente627@email.com";"2022-12-16 00:00:00"
628;"Cliente 628";"cliente628@email.com";"2022-11-27 00:00:00"
629;"Cliente 629";"cliente629@email.com";"2022-04-24 00:00:00"
630;"Cliente 630";"cliente630@email.com";"2022-07-21 00:00:00"
631;"Cliente 631";"cliente631@email.com";"2022-08-30 00:00:00"
632;"Cliente 632";"cliente632@email.com";"2022-08-24 00:00:00"
633;"Cliente 633";"cliente633@email.com";"2022-12-11 00:00:00"
634;"Cliente 634";"cliente634@email.com";"2022-05-13 00:00:00"
635;"Cliente 635";"cliente635@email.com";"2022-03-17 00:00:00"
636;"Cliente 636";"cliente636@email.com";"2022-05-05 00:00:00"
637;"Cliente 637";"cliente637@email.com";"2022-01-10 00:00:00"
638;"Cliente 638";"cliente638@email.com";"2022-04-25 00:00:00"
639;"Cliente 639";"cliente639@email.com";"2022-01-20 00:00:00"
640;"Cliente 640";"cliente640@email.com";"2022-06-17 00:00:00"
641;"Cliente 641";"cliente641@email.com";"2022-02-11 00:00:00"
642;"Cliente 642";"cliente642@email.com";"2022-06-04 00:00:00"
643;"Cliente 643";"cliente643@email.com";"2022-09-06 00:00:00"
644;"Cliente 644";"cliente644@email.com";"2022-04-03 00:00:00"
645;"Cliente 645";"cliente645@email.com";"2022-05-12 00:00:00"
646;"Cliente 646";"cliente646@email.com";"2022-09-01 00:00:00"
647;"Cliente 647";"cliente647@email.com";"2022-07-20 00:00:00"
648;"Cliente 648";"cliente648@email.com";"2022-08-26 00:00:00"
649;"Cliente 649";"cliente649@email.com";"2022-07-06 00:00:00"
650;"Cliente 650";"cliente650@email.com";"2022-05-19 00:00:00"
651;"Cliente 651";"cliente651@email.com";"2022-12-09 00:00:00"
652;"Cliente 652";"cliente652@email.com";"2022-09-03 00:00:00"
653;"Cliente 653";"cliente653@email.com";"2022-06-13 00:00:00"
654;"Cliente 654";"cliente654@email.com";"2022-04-15 00:00:00"
655;"Cliente 655";"cliente655@email.com";"2022-07-30 00:00:00"
656;"Cliente 656";"cliente656@email.com";"2022-09-11 00:00:00"
657;"Cliente 657";"cliente657@email.com";"2022-01-04 00:00:00"
658;"Cliente 658";"cliente658@email.com";"2022-02-06 00:00:00"
659;"Cliente 659";"cliente659@email.com";"2022-05-10 00:00:00"
660;"Cliente 660";"cliente660@email.com";"2022-12-05 00:00:00"
661;"Cliente 661";"cliente661@email.com";"2022-01-03 00:00:00"
662;"Cliente 662";"cliente662@email.com";"2022-03-07 00:00:00"
663;"Cliente 663";"cliente663@email.com";"2022-05-04 00:00:00"
664;"Cliente 664";"cliente664@email.com";"2022-04-02 00:00:00"
665;"Cliente 665";"cliente665@email.com";"2022-03-09 00:00:00"
666;"Cliente 666";"cliente666@email.com";"2022-06-08 00:00:00"
667;"Cliente 667";"cliente667@email.com";"2022-10-01 00:00:00"
668;"Cliente 668";"cliente668@email.com";"2022-09-27 00:00:00"
669;"Cliente 669";"cliente669@email.com";"2022-11-25 00:00:00"
670;"Cliente 670";"cliente670@email.com";"2022-08-30 00:00:00"
671;"Cliente 671";"cliente671@email.com";"2022-12-26 00:00:00"
672;"Cliente 672";"cliente672@email.com";"2022-08-17 00:00:00"
673;"Cliente 673";"cliente673@email.com";"2022-03-11 00:00:00"
674;"Cliente 674";"cliente674@email.com";"2022-05-22 00:00:00"
675;"Cliente 675";"cliente675@email.com";"2022-11-08 00:00:00"
676;"Cliente 676";"cliente676@email.com";"2022-05-17 00:00:00"
677;"Cliente 677";"cliente677@email.com";"2022-07-08 00:00:00"
678;"Cliente 678";"cliente678@email.com";"2022-10-03 00:00:00"
679;"Cliente 679";"cliente679@email.com";"2022-05-08 00:00:00"
680;"Cliente 680";"cliente680@email.com";"2022-05-16 00:00:00"
681;"Cliente 681";"cliente681@email.com";"2022-05-09 00:00:00"
682;"Cliente 682";"cliente682@email.com";"2022-07-17 00:00:00"
683;"Cliente 683";"cliente683@email.com";"2022-02-07 00:00:00"
684;"Cliente 684";"cliente684@email.com";"2022-07-11 00:00:00"
685;"Cliente 685";"cliente685@email.com";"2022-07-08 00:00:00"
686;"Cliente 686";"cliente686@email.com";"2022-08-16 00:00:00"
687;"Cliente 687";"cliente687@email.com";"2022-02-17 00:00:00"
688;"Cliente 688";"cliente688@email.com";"2022-05-29 00:00:00"
689;"Cliente 689";"cliente689@email.com";"2022-03-27 00:00:00"
690;"Cliente 690";"cliente690@email.com";"2022-08-14 00:00:00"
691;"Cliente 691";"cliente691@email.com";"2022-01-04 00:00:00"
692;"Cliente 692";"cliente692@email.com";"2022-07-19 00:00:00"
693;"Cliente 693";"cliente693@email.com";"2022-12-01 00:00:00"
694;"Cliente 694";"cliente694@email.com";"2022-11-17 00:00:00"
695;"Cliente 695";"cliente695@email.com";"2022-08-29 00:00:00"
696;"Cliente 696";"cliente696@email.com";"2022-08-26 00:00:00"
697;"Cliente 697";"cliente697@email.com";"2022-04-16 00:00:00"
698;"Cliente 698";"cliente698@email.com";"2022-01-23 00:00:00"
699;"Cliente 699";"cliente699@email.com";"2022-12-09 00:00:00"
700;"Cliente 700";"cliente700@email.com";"2022-09-02 00:00:00"
701;"Cliente 701";"cliente701@email.com";"2022-05-09 00:00:00"
702;"Cliente 702";"cliente702@email.com";"2022-10-11 00:00:00"
703;"Cliente 703";"cliente703@email.com";"2022-12-23 00:00:00"
704;"Cliente 704";"cliente704@email.com";"2022-03-18 00:00:00"
705;"Cliente 705";"cliente705@email.com";"2022-02-08 00:00:00"
706;"Cliente 706";"cliente706@email.com";"2022-03-12 00:00:00"
707;"Cliente 707";"cliente707@email.com";"2022-03-19 00:00:00"
708;"Cliente 708";"cliente708@email.com";"2022-12-06 00:00:00"
709;"Cliente 709";"cliente709@email.com";"2022-11-19 00:00:00"
710;"Cliente 710";"cliente710@email.com";"2022-11-29 00:00:00"
711;"Cliente 711";"cliente711@email.com";"2022-10-01 00:00:00"
712;"Cliente 712";"cliente712@email.com";"2022-07-16 00:00:00"
713;"Cliente 713";"cliente713@email.com";"2022-12-18 00:00:00"
714;"Cliente 714";"cliente714@email.com";"2022-11-25 00:00:00"
715;"Cliente 715";"cliente715@email.com";"2022-01-24 00:00:00"
716;"Cliente 716";"cliente716@email.com";"2022-09-26 00:00:00"
717;"Cliente 717";"cliente717@email.com";"2022-05-30 00:00:00"
718;"Cliente 718";"cliente718@email.com";"2022-08-06 00:00:00"
719;"Cliente 719";"cliente719@email.com";"2022-08-17 00:00:00"
